板块,公司全称,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
主板,无锡威孚高科技集团股份有限公司,000581,威孚高科,9/24/1998,"836,570,570","816,949,740",200581,苏威孚Ｂ,9/11/1995,"172,380,000","172,380,000",华东,江苏,无锡市,C 制造业,www.weifu.com.cn
主板,北部湾港股份有限公司,000582,北部湾港,11/2/1995,"1,634,616,854","1,266,819,490",,,,0,0,华南,广西,北海市,G 运输仓储,www.bbwport.cn
主板,江苏哈工智能机器人股份有限公司,000584,哈工智能,11/28/1995,"760,937,577","598,365,725",,,,0,0,华东,江苏,无锡市,C 制造业,www.hgzngroup.com.cn
主板,东北电气发展股份有限公司,000585,*ST东电,12/13/1995,"615,420,000","609,420,978",,,,0,0,华南,海南,海口市,C 制造业,www.nee.com.cn、www.nee.hk
主板,四川汇源光通信股份有限公司,000586,汇源通信,12/20/1995,"193,440,000","193,440,000",,,,0,0,西南,四川,成都市,C 制造业,www.schy.com.cn
主板,金洲慈航集团股份有限公司,000587,*ST金洲,4/25/1996,"2,123,749,330","1,213,011,850",,,,0,0,东北,黑龙江,伊春市,C 制造业,www.goldzb.com
主板,贵州轮胎股份有限公司,000589,贵州轮胎,3/8/1996,"797,589,304","775,464,304",,,,0,0,西南,贵州,贵阳市,C 制造业,www.gztyre.com
主板,启迪古汉集团股份有限公司,000590,启迪古汉,1/19/1996,"239,471,267","239,376,227",,,,0,0,华中,湖南,衡阳市,C 制造业,www.guhan.com
主板,中节能太阳能股份有限公司,000591,太阳能,2/8/1996,"3,007,098,032","2,037,098,929",,,,0,0,西南,重庆,重庆市,D 水电煤气,www.cecsec.cn
主板,中福海峡（平潭）发展股份有限公司,000592,平潭发展,3/27/1996,"1,931,780,892","1,913,936,915",,,,0,0,华东,福建,福州市,A 农林牧渔,www.000592.com
主板,四川大通燃气开发股份有限公司,000593,大通燃气,3/12/1996,"358,631,009","358,209,794",,,,0,0,西南,四川,成都市,D 水电煤气,www.dtrq.com
主板,宝塔实业股份有限公司,000595,*ST宝实,4/19/1996,"1,148,498,366","1,136,539,047",,,,0,0,西北,宁夏,银川市,C 制造业,www.nxz.com.cn
主板,安徽古井贡酒股份有限公司,000596,古井贡酒,9/27/1996,"383,600,000","383,600,000",200596,古井贡Ｂ,6/12/1996,"120,000,000","120,000,000",华东,安徽,亳州市,C 制造业,www.gujing.com
主板,东北制药集团股份有限公司,000597,东北制药,5/23/1996,"1,350,702,476","1,249,257,095",,,,0,0,东北,辽宁,沈阳市,C 制造业,www.nepharm.com.cn
主板,成都市兴蓉环境股份有限公司,000598,兴蓉环境,5/29/1996,"2,986,218,602","2,986,218,602",,,,0,0,西南,四川,成都市,D 水电煤气,www.cdxrec.com
主板,青岛双星股份有限公司,000599,青岛双星,4/30/1996,"822,259,233","767,689,142",,,,0,0,华东,山东,青岛市,C 制造业,www.doublestar.com.cn
主板,河北建投能源投资股份有限公司,000600,建投能源,6/6/1996,"1,791,626,376","1,090,044,126",,,,0,0,华北,河北,石家庄市,D 水电煤气,www.jei.com.cn
主板,广东韶能集团股份有限公司,000601,韶能股份,8/30/1996,"1,080,551,669","1,079,754,322",,,,0,0,华南,广东,韶关市,D 水电煤气,www.shaoneng.com.cn、www.sn0601.com
主板,盛达金属资源股份有限公司,000603,盛达资源,8/23/1996,"689,969,346","578,804,715",,,,0,0,华北,北京,北京市,B 采矿业,www.sdjt.com
主板,渤海水业股份有限公司,000605,渤海股份,9/13/1996,"352,658,600","335,693,601",,,,0,0,华北,北京,北京市,D 水电煤气,www.bohai-water.com
主板,顺利办信息服务股份有限公司,000606,顺利办,10/4/1996,"765,799,353","707,201,606",,,,0,0,西北,青海,西宁市,I 信息技术,www.eqiao.com.cn
主板,浙江华媒控股股份有限公司,000607,华媒控股,8/30/1996,"1,017,698,410","884,859,969",,,,0,0,华东,浙江,杭州市,R 文化传播,www.000607.cn
主板,阳光新业地产股份有限公司,000608,阳光股份,9/19/1996,"749,913,309","749,796,859",,,,0,0,华南,广西,南宁市,K 房地产,www.yangguangxinye.com
主板,北京中迪投资股份有限公司,000609,中迪投资,10/10/1996,"299,265,522","292,002,672",,,,0,0,华北,北京,北京市,S 综合,www.mainstreets.cn
主板,西安旅游股份有限公司,000610,西安旅游,9/26/1996,"236,747,901","235,394,869",,,,0,0,西北,陕西,西安市,N 公共环保,www.xatourism.com
主板,内蒙古天首科技发展股份有限公司,000611,ST天首,10/8/1996,"337,822,022","319,347,925",,,,0,0,华北,内蒙古,包头市,C 制造业,
主板,焦作万方铝业股份有限公司,000612,焦作万方,9/26/1996,"1,192,199,394","1,190,682,144",,,,0,0,华中,河南,焦作市,C 制造业,www.jzwfly.cn
主板,海南大东海旅游中心股份有限公司,000613,大东海A,1/28/1997,"276,100,000","265,876,600",200613,大东海B,10/8/1996,"88,000,000","88,000,000",华南,海南,三亚市,H 住宿餐饮,
主板,奥园美谷科技股份有限公司,000615,奥园美谷,10/16/1996,"781,180,319","771,772,993",,,,0,0,华中,湖北,襄阳市,K 房地产,www.000615.com.cn
主板,海航投资集团股份有限公司,000616,海航投资,11/8/1996,"1,430,234,425","1,430,234,425",,,,0,0,东北,辽宁,大连市,K 房地产,www.hnainvestment.com
主板,中国石油集团资本股份有限公司,000617,中油资本,10/22/1996,"12,642,079,079","12,642,079,079",,,,0,0,西北,新疆,克拉玛依市,J 金融业,www.jichai.com
主板,芜湖海螺型材科技股份有限公司,000619,海螺型材,10/23/1996,"360,000,000","360,000,000",,,,0,0,华东,安徽,芜湖市,C 制造业,profile.conch.cn
主板,新华联文化旅游发展股份有限公司,000620,新华联,10/29/1996,"1,896,690,420","1,896,611,195",,,,0,0,华北,北京,北京市,K 房地产,
主板,恒立实业发展集团股份有限公司,000622,恒立实业,11/7/1996,"425,226,000","425,226,000",,,,0,0,华中,湖南,岳阳市,C 制造业,www.hlsyfzjt.com
主板,吉林敖东药业集团股份有限公司,000623,吉林敖东,10/28/1996,"1,163,041,387","1,160,085,554",,,,0,0,东北,吉林,延边朝鲜族自治州,C 制造业,www.jlaod.com
主板,重庆长安汽车股份有限公司,000625,长安汽车,6/10/1997,"4,461,410,032","3,900,643,469",200625,长  安Ｂ,11/8/1996,"901,986,142","901,986,142",西南,重庆,重庆市,C 制造业,www.changan.com.cn
主板,远大产业控股股份有限公司,000626,远大控股,11/28/1996,"542,874,902","463,946,400",,,,0,0,华东,江苏,连云港市,F 批发零售,www.grand-holding.cn
主板,天茂实业集团股份有限公司,000627,天茂集团,11/12/1996,"4,940,629,165","4,462,504,165",,,,0,0,华中,湖北,荆门市,J 金融业,www.tianmaogroup.net
主板,成都高新发展股份有限公司,000628,高新发展,11/18/1996,"352,280,000","187,980,340",,,,0,0,西南,四川,成都市,E 建筑业,www.cdgxfz.com
主板,攀钢集团钒钛资源股份有限公司,000629,攀钢钒钛,11/15/1996,"8,589,746,202","7,464,393,822",,,,0,0,西南,四川,攀枝花市,C 制造业,www.pgvt.cn
主板,铜陵有色金属集团股份有限公司,000630,铜陵有色,11/20/1996,"10,526,533,308","10,526,400,476",,,,0,0,华东,安徽,铜陵市,C 制造业,www.tlys.cn
主板,顺发恒业股份公司,000631,顺发恒业,11/22/1996,"2,432,519,168","2,432,519,168",,,,0,0,东北,吉林,长春市,K 房地产,www.sfhy.cn
主板,福建三木集团股份有限公司,000632,三木集团,11/21/1996,"465,519,570","465,481,606",,,,0,0,华东,福建,福州市,F 批发零售,www.san-mu.com
主板,新疆合金投资股份有限公司,000633,合金投资,11/12/1996,"385,106,373","385,104,123",,,,0,0,西北,新疆,和田地区,C 制造业,www.xjhjtz.net
主板,宁夏英力特化工股份有限公司,000635,英 力 特,11/20/1996,"303,087,602","303,087,602",,,,0,0,西北,宁夏,石嘴山市,C 制造业,www.yinglitechem.com
主板,广东风华高新科技股份有限公司,000636,风华高科,11/29/1996,"895,233,111","895,233,111",,,,0,0,华南,广东,肇庆市,C 制造业,www.fenghua-advanced.com
主板,茂名石化实华股份有限公司,000637,茂化实华,11/14/1996,"519,875,356","366,494,967",,,,0,0,华南,广东,茂名市,C 制造业,www.mhsh0637.com.cn
主板,万方城镇投资发展股份有限公司,000638,万方发展,11/26/1996,"309,400,000","308,159,050",,,,0,0,东北,吉林,白山市,I 信息技术,www.vanfund.cn
主板,西王食品股份有限公司,000639,西王食品,11/26/1996,"1,079,428,095","1,079,426,772",,,,0,0,华东,山东,滨州市,C 制造业,www.xwsp.cc
主板,仁和药业股份有限公司,000650,仁和药业,12/10/1996,"1,399,938,234","1,180,393,145",,,,0,0,华东,江西,南昌市,C 制造业,www.renheyaoye.com
主板,珠海格力电器股份有限公司,000651,格力电器,11/18/1996,"6,015,730,878","5,969,908,834",,,,0,0,华南,广东,珠海市,C 制造业,www.gree.com.cn
主板,天津泰达股份有限公司,000652,泰达股份,11/28/1996,"1,475,573,852","1,474,125,684",,,,0,0,华北,天津,天津市,F 批发零售,www.tedastock.com
主板,山东金岭矿业股份有限公司,000655,金岭矿业,11/28/1996,"595,340,230","595,340,230",,,,0,0,华东,山东,淄博市,B 采矿业,www.sdjlky.com
主板,金科地产集团股份有限公司,000656,金科股份,11/28/1996,"5,339,715,816","5,277,461,006",,,,0,0,西南,重庆,重庆市,K 房地产,
主板,中钨高新材料股份有限公司,000657,中钨高新,12/5/1996,"1,054,290,442","773,520,517",,,,0,0,华南,海南,海口市,C 制造业,www.minmetalstungsten.com
主板,珠海中富实业股份有限公司,000659,珠海中富,12/3/1996,"1,285,702,520","1,285,702,520",,,,0,0,华南,广东,珠海市,C 制造业,www.zhongfu.com.cn
主板,长春高新技术产业（集团）股份有限公司,000661,长春高新,12/18/1996,"404,720,290","340,021,540",,,,0,0,东北,吉林,长春市,C 制造业,www.cchn.com.cn
主板,天夏智慧城市科技股份有限公司,000662,*ST天夏,12/16/1996,"1,093,097,734","1,093,097,734",,,,0,0,华南,广西,梧州市,I 信息技术,www.txgis.com
主板,福建省永安林业(集团)股份有限公司,000663,*ST永林,12/6/1996,"336,683,929","280,200,791",,,,0,0,华东,福建,三明市,C 制造业,www.yonglin.com
主板,湖北省广播电视信息网络股份有限公司,000665,湖北广电,12/10/1996,"981,885,798","981,831,093",,,,0,0,华中,湖北,武汉市,R 文化传播,www.hrtn.net
主板,经纬纺织机械股份有限公司,000666,经纬纺机,12/10/1996,"523,330,000","293,518,766",,,,0,0,华北,北京,北京市,J 金融业,www.jwgf.com
主板,美好置业集团股份有限公司,000667,美好置业,12/5/1996,"2,466,988,633","2,447,314,632",,,,0,0,西南,云南,昆明市,K 房地产,www.000667.com
主板,荣丰控股集团股份有限公司,000668,荣丰控股,12/10/1996,"146,841,890","146,688,393",,,,0,0,华东,上海,上海市,K 房地产,www.rfholding.cn
主板,金鸿控股集团股份有限公司,000669,*ST金鸿,12/10/1996,"680,408,797","680,408,122",,,,0,0,东北,吉林,吉林市,D 水电煤气,www.spjhe.com
主板,盈方微电子股份有限公司,000670,*ST盈方,12/17/1996,"816,627,360","601,819,536",,,,0,0,华中,湖北,荆州市,C 制造业,www.infotm.com
主板,阳光城集团股份有限公司,000671,阳 光 城,12/18/1996,"4,136,192,570","4,052,393,623",,,,0,0,华东,福建,福州市,K 房地产,www.yango.com.cn
主板,甘肃上峰水泥股份有限公司,000672,上峰水泥,12/18/1996,"813,619,871","813,619,871",,,,0,0,西北,甘肃,白银市,C 制造业,www.sfsn.cn
主板,当代东方投资股份有限公司,000673,*ST当代,1/24/1997,"791,550,442","789,510,358",,,,0,0,华北,山西,大同市,R 文化传播,www.sz000673.com
主板,智度科技股份有限公司,000676,智度股份,12/24/1996,"1,325,700,535","1,023,167,215",,,,0,0,华南,广东,广州市,I 信息技术,www.genimous.com
主板,恒天海龙股份有限公司,000677,恒天海龙,12/26/1996,"863,977,948","863,977,948",,,,0,0,华东,山东,潍坊市,C 制造业,www.helon.cn
主板,襄阳汽车轴承股份有限公司,000678,襄阳轴承,1/6/1997,"459,611,797","459,611,797",,,,0,0,华中,湖北,襄阳市,C 制造业,www.zxy.com.cn
主板,大连友谊(集团)股份有限公司,000679,*ST友谊,1/24/1997,"356,400,000","356,400,000",,,,0,0,东北,辽宁,大连市,F 批发零售,www.sz000679.com
主板,山推工程机械股份有限公司,000680,山推股份,1/22/1997,"1,240,787,611","1,056,963,053",,,,0,0,华东,山东,济宁市,C 制造业,www.shantui.com
主板,视觉（中国）文化发展股份有限公司,000681,视觉中国,1/21/1997,"700,577,436","664,177,068",,,,0,0,华东,江苏,常州市,R 文化传播,www.vcg.com
主板,东方电子股份有限公司,000682,东方电子,1/21/1997,"1,340,727,007","978,027,357",,,,0,0,华东,山东,烟台市,I 信息技术,www.dongfangelec.com
主板,内蒙古远兴能源股份有限公司,000683,远兴能源,1/31/1997,"3,924,206,991","3,556,471,404",,,,0,0,华北,内蒙古,鄂尔多斯市,C 制造业,www.yuanxing.com
主板,中山公用事业集团股份有限公司,000685,中山公用,1/23/1997,"1,475,111,351","1,253,229,908",,,,0,0,华南,广东,中山市,D 水电煤气,www.zpug.net
主板,东北证券股份有限公司,000686,东北证券,2/27/1997,"2,340,452,915","2,340,452,915",,,,0,0,东北,吉林,长春市,J 金融业,www.nesc.cn
主板,华讯方舟股份有限公司,000687,*ST华讯,2/21/1997,"766,199,362","752,864,376",,,,0,0,华北,河北,保定市,C 制造业,www.huaxunchina.com.cn
主板,国城矿业股份有限公司,000688,国城矿业,1/20/1997,"1,137,299,314","1,137,294,919",,,,0,0,西南,重庆,重庆市,B 采矿业,www.jianxin0688.com
主板,广东宝丽华新能源股份有限公司,000690,宝新能源,1/28/1997,"2,175,887,862","2,084,122,831",,,,0,0,华南,广东,梅州市,D 水电煤气,www.baolihua.com.cn
主板,海南亚太实业发展股份有限公司,000691,亚太实业,2/28/1997,"323,270,000","290,486,300",,,,0,0,西北,甘肃,兰州市,C 制造业,www.ytsy000691.com
主板,沈阳惠天热电股份有限公司,000692,惠天热电,2/27/1997,"532,832,976","532,767,930",,,,0,0,东北,辽宁,沈阳市,D 水电煤气,www.htrd.cn
主板,天津滨海能源发展股份有限公司,000695,滨海能源,2/18/1997,"222,147,539","221,721,339",,,,0,0,华北,天津,天津市,C 制造业,www.binhaienergy.com
主板,炼石航空科技股份有限公司,000697,炼石航空,3/25/1997,"671,616,059","576,888,733",,,,0,0,西北,陕西,咸阳市,C 制造业,www.LAT000697.com
主板,沈阳化工股份有限公司,000698,沈阳化工,2/20/1997,"819,514,395","785,679,599",,,,0,0,东北,辽宁,沈阳市,C 制造业,www.sychem.com
主板,江南模塑科技股份有限公司,000700,模塑科技,2/28/1997,"917,052,655","807,081,981",,,,0,0,华东,江苏,无锡市,C 制造业,www.jnmpt.com
主板,厦门信达股份有限公司,000701,厦门信达,2/26/1997,"418,713,056","406,486,156",,,,0,0,华东,福建,厦门市,F 批发零售,www.xindeco.com
主板,湖南正虹科技发展股份有限公司,000702,正虹科技,3/18/1997,"266,634,576","266,634,576",,,,0,0,华中,湖南,岳阳市,C 制造业,www.chinazhjt.com.cn
主板,恒逸石化股份有限公司,000703,恒逸石化,3/28/1997,"3,681,645,407","3,313,352,130",,,,0,0,华南,广西,北海市,C 制造业,www.hengyishihua.com
主板,浙江震元股份有限公司,000705,浙江震元,4/10/1997,"334,123,286","281,972,076",,,,0,0,华东,浙江,绍兴市,F 批发零售,www.zjzy.com
主板,湖北双环科技股份有限公司,000707,ST双环,4/15/1997,"464,145,765","464,113,665",,,,0,0,华中,湖北,孝感市,C 制造业,www.hbshkj.cn
主板,中信泰富特钢集团股份有限公司,000708,中信特钢,3/26/1997,"5,047,143,433","1,259,156,149",,,,0,0,华中,湖北,黄石市,C 制造业,www.dayesteel.com.cn
主板,河钢股份有限公司,000709,河钢股份,4/16/1997,"10,618,607,852","10,616,892,526",,,,0,0,华北,河北,石家庄市,C 制造业,www.hebgtgf.com
主板,成都市贝瑞和康基因技术股份有限公司,000710,贝瑞基因,4/22/1997,"354,605,865","297,080,649",,,,0,0,西南,四川,成都市,M 科研服务,www.txyb.com.cn
主板,京蓝科技股份有限公司,000711,京蓝科技,4/11/1997,"1,023,667,816","821,865,026",,,,0,0,东北,黑龙江,哈尔滨市,E 建筑业,www.kinglandgroup.com
主板,广东锦龙发展股份有限公司,000712,锦龙股份,4/15/1997,"896,000,000","762,969,171",,,,0,0,华南,广东,东莞市,J 金融业,www.jlgf.com
主板,合肥丰乐种业股份有限公司,000713,丰乐种业,4/22/1997,"438,582,129","399,248,262",,,,0,0,华东,安徽,合肥市,A 农林牧渔,www.fengle.com.cn
主板,中兴-沈阳商业大厦(集团)股份有限公司,000715,中兴商业,5/8/1997,"415,718,940","415,059,494",,,,0,0,东北,辽宁,沈阳市,F 批发零售,www.zxbusiness.com
主板,南方黑芝麻集团股份有限公司,000716,黑芝麻,4/18/1997,"743,999,550","667,735,667",,,,0,0,华南,广西,南宁市,C 制造业,www.nanfangfood.com
主板,广东韶钢松山股份有限公司,000717,韶钢松山,5/8/1997,"2,419,524,410","2,419,524,410",,,,0,0,华南,广东,韶关市,C 制造业,www.sgss.com.cn
主板,苏宁环球股份有限公司,000718,苏宁环球,4/8/1997,"3,034,636,384","2,289,264,499",,,,0,0,东北,吉林,吉林市,K 房地产,www.suning-universal.com
主板,中原大地传媒股份有限公司,000719,中原传媒,3/31/1997,"1,023,203,749","667,147,543",,,,0,0,华中,河南,焦作市,R 文化传播,
主板,山东新能泰山发电股份有限公司,000720,新能泰山,5/9/1997,"1,289,650,962","863,460,000",,,,0,0,华东,山东,泰安市,K 房地产,www.xntsgs.com
主板,西安饮食股份有限公司,000721,西安饮食,4/30/1997,"499,055,920","435,952,795",,,,0,0,西北,陕西,西安市,H 住宿餐饮,www.xcsg.com
